trade_no,exit_idx,exit_time,side,gross_r,net_pnl,fees,cumulative_gross_r,cumulative_net_pnl,nav,peak_nav,drawdown,drawdown_pct
3898,237031,2024-04-03T00:35:00,short,2.001766,147.088119,3.969788,-38.48516100000094,-15871.891367,-0.5871891367000002,1.1735233204000002,-1.7607124571000003,-1.5003642675800037
3899,237110,2024-04-03T07:10:00,short,-1.0,-43.86684,4.007972,-39.48516100000094,-15915.758207,-0.5915758207000001,1.1735233204000002,-1.7650991411000003,-1.5041023134490068
3900,237126,2024-04-03T08:30:00,short,-1.0,-38.653082,4.006929,-40.48516100000094,-15954.411289000001,-0.5954411289000001,1.1735233204000002,-1.7689644493000003,-1.5073960768815753
3901,237192,2024-04-03T14:00:00,short,-1.0,-61.833775,4.011564,-41.48516100000094,-16016.245064,-0.6016245064000001,1.1735233204000002,-1.7751478268000003,-1.5126651477151165
3902,237318,2024-04-04T00:30:00,long,0.524215,40.20351,4.008842,-40.960946000000945,-15976.041554000001,-0.5976041554000002,1.1735233204000002,-1.7711274758000004,-1.5092392669250958
3903,237341,2024-04-04T02:25:00,short,1.8,76.831401,3.983837,-39.16094600000095,-15899.210153000002,-0.5899210153000003,1.1735233204000002,-1.7634443357000005,-1.5026921962649396
3904,237436,2024-04-04T10:20:00,short,-1.0,-39.945983,4.007188,-40.16094600000095,-15939.156136000001,-0.5939156136000001,1.1735233204000002,-1.7674389340000003,-1.5060961322844113
3905,237619,2024-04-05T01:35:00,short,1.8,94.612215,3.980282,-38.36094600000095,-15844.543921000002,-0.5844543921000003,1.1735233204000002,-1.7579777125000005,-1.4980338966768778
3906,237835,2024-04-05T19:35:00,long,1.8,79.136673,4.016631,-36.56094600000095,-15765.407248000001,-0.5765407248000003,1.1735233204000002,-1.7500640452000005,-1.4912903857790265
3907,237875,2024-04-05T22:55:00,long,-1.0,-55.920727,3.989614,-37.56094600000095,-15821.327975000002,-0.5821327975000004,1.1735233204000002,-1.7556561179000005,-1.496055585245275
3908,237895,2024-04-06T00:35:00,short,-1.0,-25.749736,4.004349,-38.56094600000095,-15847.077711000002,-0.5847077711000002,1.1735233204000002,-1.7582310915000003,-1.4982498097274284
3909,237954,2024-04-06T05:30:00,long,1.8,79.653817,4.016734,-36.760946000000956,-15767.423894000001,-0.5767423894000001,1.1735233204000002,-1.7502657098000003,-1.4914622311923167
3910,238009,2024-04-06T10:05:00,short,-0.03944,-6.217798,4.000443,-36.800386000000955,-15773.641692000001,-0.5773641692000002,1.1735233204000002,-1.7508874896000004,-1.4919920713660835
3911,238040,2024-04-06T12:40:00,long,-1.0,-29.005415,3.994998,-37.800386000000955,-15802.647107,-0.5802647107000001,1.1735233204000002,-1.7537880311000003,-1.4944637235689653
3912,238064,2024-04-06T14:40:00,short,-1.0,-41.626896,4.007524,-38.800386000000955,-15844.274003,-0.5844274003000001,1.1735233204000002,-1.7579507207000002,-1.4980108960261613
3913,238101,2024-04-06T17:45:00,long,1.8,35.831795,4.007968,-37.00038600000096,-15808.442208,-0.5808442208000002,1.1735233204000002,-1.7543675412000004,-1.4949575442625351
3914,238152,2024-04-06T22:00:00,long,0.700188,22.649794,4.005331,-36.30019800000096,-15785.792414,-0.5785792413999999,1.1735233204000002,-1.7521025618000001,-1.4930274766101699
3915,238181,2024-04-07T00:25:00,long,-1.0,-86.876949,3.983421,-37.30019800000096,-15872.669362999999,-0.5872669363,1.1735233204000002,-1.7607902567000002,-1.5004305633226172
3916,238202,2024-04-07T02:10:00,long,1.8,119.162542,4.024637,-35.500198000000964,-15753.506820999999,-0.5753506821000001,1.1735233204000002,-1.7488740025000002,-1.4902763090416382
3917,238230,2024-04-07T04:30:00,long,-1.0,-48.490353,3.9911,-36.500198000000964,-15801.997173999998,-0.5801997174,1.1735233204000002,-1.7537230378000002,-1.4944083405195872
3918,238273,2024-04-07T08:05:00,long,-0.454487,-47.805579,3.991237,-36.954685000000964,-15849.802752999998,-0.5849802753,1.1735233204000002,-1.7585035957000001,-1.4984820200254794
3919,238291,2024-04-07T09:35:00,short,1.8,33.518881,3.992498,-35.15468500000097,-15816.283871999998,-0.5816283871999999,1.1735233204000002,-1.7551517076,-1.495625759700923
3920,238339,2024-04-07T13:35:00,long,1.8,72.0456,4.015212,-33.35468500000097,-15744.238271999999,-0.5744238272,1.1735233204000002,-1.7479471476000001,-1.4894865037741263
3921,238363,2024-04-07T15:35:00,long,-1.0,-55.299547,3.989738,-34.35468500000097,-15799.537819,-0.5799537819,1.1735233204000002,-1.7534771023000002,-1.4941987703340402
3922,238486,2024-04-08T01:50:00,long,-1.0,-42.052387,3.992388,-35.35468500000097,-15841.590205999999,-0.5841590206,1.1735233204000002,-1.7576823410000002,-1.4977822003578822
3923,238498,2024-04-08T02:50:00,long,-1.0,-50.22549,3.990753,-36.35468500000097,-15891.815696,-0.5891815696,1.1735233204000002,-1.7627048900000002,-1.5020620888890175
3924,238554,2024-04-08T07:30:00,long,1.8,86.302147,4.018064,-34.55468500000097,-15805.513549,-0.5805513549000001,1.1735233204000002,-1.7540746753000003,-1.4947079830523664
3925,238663,2024-04-08T16:35:00,short,-0.633925,-101.272776,4.019451,-35.18861000000097,-15906.786325,-0.5906786325,1.1735233204000002,-1.7642019529000001,-1.503337788207451
3926,238739,2024-04-08T22:55:00,short,-1.0,-78.402838,4.014878,-36.18861000000097,-15985.189163,-0.5985189163,1.1735233204000002,-1.7720422367000002,-1.5100187664749538
3927,238757,2024-04-09T00:25:00,long,-1.0,-54.404736,3.989917,-37.18861000000097,-16039.593899,-0.6039593899,1.1735233204000002,-1.7774827103000002,-1.5146547830801844
3928,238800,2024-04-09T04:00:00,short,0.114699,9.350443,3.99733,-37.07391100000097,-16030.243456,-0.6030243456000002,1.1735233204000002,-1.7765476660000004,-1.5138579993403598
3929,238831,2024-04-09T06:35:00,long,-1.0,-63.267283,3.988144,-38.07391100000097,-16093.510739,-0.6093510739000001,1.1735233204000002,-1.7828743943000003,-1.5192492243718687
3930,238904,2024-04-09T12:40:00,short,-0.204433,-13.936409,4.001987,-38.27834400000097,-16107.447148,-0.6107447148,1.1735233204000002,-1.7842680352000002,-1.5204367942102976
3931,238929,2024-04-09T14:45:00,short,1.8,256.758586,3.947859,-36.47834400000097,-15850.688562,-0.5850688561999999,1.1735233204000002,-1.7585921766000001,-1.4985575028884615
3932,238958,2024-04-09T17:10:00,short,1.8,111.906605,3.976823,-34.678344000000976,-15738.781957,-0.5738781957000001,1.1735233204000002,-1.7474015161000003,-1.4890215522128623
3933,238984,2024-04-09T19:20:00,short,-1.0,-55.422117,4.010282,-35.678344000000976,-15794.204074,-0.5794204074,1.1735233204000002,-1.7529437278000002,-1.4937442633883937
3934,239056,2024-04-10T01:20:00,short,1.8,76.436255,3.983916,-33.87834400000098,-15717.767818999999,-0.5717767818999999,1.1735233204000002,-1.7453001023,-1.4872308644919876
3935,239115,2024-04-10T06:15:00,long,1.214462,107.642752,4.022333,-32.66388200000098,-15610.125066999999,-0.5610125067,1.1735233204000002,-1.7345358271000002,-1.478058251546954
3936,239190,2024-04-10T12:30:00,long,-1.0,-99.016116,3.980993,-33.66388200000098,-15709.141183,-0.5709141182999999,1.1735233204000002,-1.7444374387000001,-1.486495758861785
3937,239389,2024-04-11T05:05:00,long,0.908045,52.90338,4.011383,-32.75583700000098,-15656.237803,-0.5656237803000002,1.1735233204000002,-1.7391471007000003,-1.481987678018367
3938,239401,2024-04-11T06:05:00,short,-1.0,-37.941805,4.006787,-33.75583700000098,-15694.179608,-0.5694179608000001,1.1735233204000002,-1.7429412812000002,-1.4852208310661537
3939,239492,2024-04-11T13:40:00,long,-1.0,-141.070179,3.97258,-34.75583700000098,-15835.249787,-0.5835249787000001,1.1735233204000002,-1.7570482991000003,-1.4972419112226105
3940,239527,2024-04-11T16:35:00,long,-1.0,-68.237023,3.98715,-35.75583700000098,-15903.48681,-0.590348681,1.1735233204000002,-1.7638720014000002,-1.5030566250688375
3941,239619,2024-04-12T00:15:00,short,-0.047321,-6.989428,4.000598,-35.80315800000098,-15910.476238000001,-0.5910476238000002,1.1735233204000002,-1.7645709442000004,-1.5036522185162364
3942,239708,2024-04-12T07:40:00,short,1.8,66.84968,3.985833,-34.00315800000098,-15843.626558000002,-0.5843626558000004,1.1735233204000002,-1.7578859762000005,-1.497955724987909
3943,239750,2024-04-12T11:10:00,long,0.501285,22.755431,4.005352,-33.50187300000098,-15820.871127000002,-0.5820871127000002,1.1735233204000002,-1.7556104331000004,-1.4960166556396965
3944,239767,2024-04-12T12:35:00,short,1.8,68.060913,3.985591,-31.701873000000976,-15752.810214000003,-0.5752810214000004,1.1735233204000002,-1.7488043418000006,-1.4902169487385333
3945,239901,2024-04-12T23:45:00,short,-0.235664,-20.689007,4.003337,-31.937537000000976,-15773.499221000004,-0.5773499221000005,1.1735233204000002,-1.7508732425000006,-1.4919799309171022
3946,239922,2024-04-13T01:30:00,short,1.8,137.298266,3.971746,-30.137537000000975,-15636.200955000004,-0.5636200955000004,1.1735233204000002,-1.7371434159000005,-1.4802802685743717
3947,240034,2024-04-13T10:50:00,short,-1.0,-65.485228,4.012295,-31.137537000000975,-15701.686183000003,-0.5701686183000003,1.1735233204000002,-1.7436919387000005,-1.4858604924064536
3948,240089,2024-04-13T15:25:00,long,1.8,82.522762,4.017308,-29.337537000000975,-15619.163421000003,-0.5619163421000004,1.1735233204000002,-1.7354396625000006,-1.4788284410986132
3949,240141,2024-04-13T19:45:00,long,-1.0,-133.758316,3.974043,-30.337537000000975,-15752.921737000002,-0.5752921737000003,1.1735233204000002,-1.7488154941000005,-1.4902264520008939
3950,240228,2024-04-14T03:00:00,short,1.8,167.178505,3.965771,-28.537537000000974,-15585.743232000003,-0.5585743232000002,1.1735233204000002,-1.7320976436000004,-1.475980590662321
3951,240307,2024-04-14T09:35:00,short,1.8,138.212937,3.971563,-26.737537000000973,-15447.530295000002,-0.5447530295000003,1.1735233204000002,-1.7182763499000004,-1.464202986025296
3952,240328,2024-04-14T11:20:00,long,-1.0,-122.254136,3.976344,-27.737537000000973,-15569.784431000002,-0.5569784431000002,1.1735233204000002,-1.7305017635000004,-1.474620685773975
3953,240378,2024-04-14T15:30:00,short,-1.0,-95.609428,4.018318,-28.737537000000973,-15665.393859000002,-0.5665393859000003,1.1735233204000002,-1.7400627063000005,-1.4827678973664478
3954,240434,2024-04-14T20:10:00,short,-0.48742,-104.450172,4.020086,-29.224957000000973,-15769.844031000002,-0.5769844031000002,1.1735233204000002,-1.7505077235000004,-1.4916684594758056
3955,240620,2024-04-15T11:40:00,long,-1.0,-60.140864,3.98877,-30.224957000000973,-15829.984895000003,-0.5829984895000004,1.1735233204000002,-1.7565218099000006,-1.4967932714803511
3956,240750,2024-04-15T22:30:00,long,0.224245,53.649811,4.011532,-30.000712000000973,-15776.335084000004,-0.5776335084000004,1.1735233204000002,-1.7511568288000006,-1.4922215846576545
3957,240797,2024-04-16T02:25:00,short,1.8,160.531848,3.9671,-28.200712000000973,-15615.803236000003,-0.5615803236000003,1.1735233204000002,-1.7351036440000005,-1.4785421080584775
3958,240961,2024-04-16T16:05:00,short,1.8,201.545251,3.958899,-26.400712000000972,-15414.257985000004,-0.5414257985000004,1.1735233204000002,-1.7149491189000006,-1.4613677368724578
3959,241022,2024-04-16T21:10:00,short,-1.0,-83.875033,4.015972,-27.400712000000972,-15498.133018000004,-0.5498133018000004,1.1735233204000002,-1.7233366222000006,-1.4685150198912063
3960,241058,2024-04-17T00:10:00,long,-1.0,-60.518909,3.988694,-28.400712000000972,-15558.651927000004,-0.5558651927000005,1.1735233204000002,-1.7293885131000006,-1.473672046423868
3961,241070,2024-04-17T01:10:00,long,-1.0,-86.732031,3.98345,-29.400712000000972,-15645.383958000004,-0.5645383958000005,1.1735233204000002,-1.7380617162000007,-1.4810627841699604
3962,241112,2024-04-17T04:40:00,long,1.8,107.06918,4.022218,-27.60071200000097,-15538.314778000004,-0.5538314778000004,1.1735233204000002,-1.7273547982000006,-1.4719390472881482
3963,241160,2024-04-17T08:40:00,short,0.887722,68.069215,3.985589,-26.71299000000097,-15470.245563000004,-0.5470245563000005,1.1735233204000002,-1.7205478767000006,-1.4661386329447164
3964,241178,2024-04-17T10:10:00,long,-1.0,-67.204109,3.987357,-27.71299000000097,-15537.449672000004,-0.5537449672000005,1.1735233204000002,-1.7272682876000007,-1.471865328599737
3965,241371,2024-04-18T02:15:00,short,-0.26819,-28.368099,4.004873,-27.981180000000972,-15565.817771000004,-0.5565817771000003,1.1735233204000002,-1.7301050975000005,-1.4742826728916536
3966,241444,2024-04-18T08:20:00,long,-1.0,-92.550906,3.982286,-28.981180000000972,-15658.368677000004,-0.5658368677000005,1.1735233204000002,-1.7393601881000007,-1.4821692571964677
3967,241564,2024-04-18T18:20:00,short,0.808458,83.53428,3.982497,-28.17272200000097,-15574.834397000004,-0.5574834397000006,1.1735233204000002,-1.7310067601000008,-1.47505101092493
3968,241644,2024-04-19T01:00:00,short,1.8,92.179561,3.980768,-26.37272200000097,-15482.654836000003,-0.5482654836000005,1.1735233204000002,-1.7217888040000007,-1.46719607021795
3969,241770,2024-04-19T11:30:00,short,-0.336725,-56.532978,4.010504,-26.70944700000097,-15539.187814000003,-0.5539187814000004,1.1735233204000002,-1.7274421018000006,-1.4720134417194155
3970,241790,2024-04-19T13:10:00,long,-1.0,-122.237851,3.976348,-27.70944700000097,-15661.425665000002,-0.5661425665000004,1.1735233204000002,-1.7396658869000006,-1.4824297537666558
3971,241908,2024-04-19T23:00:00,short,1.8,157.709548,3.967665,-25.90944700000097,-15503.716117000002,-0.5503716117000002,1.1735233204000002,-1.7238949321000003,-1.4689907751576712
3972,241974,2024-04-20T04:30:00,long,0.49278,43.0998,4.009422,-25.41666700000097,-15460.616317000002,-0.5460616317000002,1.1735233204000002,-1.7195849521000004,-1.4653180914324504
3973,242028,2024-04-20T09:00:00,short,1.8,56.147018,3.987973,-23.61666700000097,-15404.469299000002,-0.5404469299000003,1.1735233204000002,-1.7139702503000005,-1.4605336089237553
3974,242106,2024-04-20T15:30:00,short,-1.0,-39.237859,4.007046,-24.61666700000097,-15443.707158000003,-0.5443707158000004,1.1735233204000002,-1.7178940362000006,-1.4638772032365317
3975,242235,2024-04-21T02:15:00,short,-1.0,-35.213942,4.006242,-25.61666700000097,-15478.921100000003,-0.5478921100000005,1.1735233204000002,-1.7214154304000007,-1.4668779055990546
3976,242312,2024-04-21T08:40:00,short,-0.080156,-10.528515,4.001305,-25.69682300000097,-15489.449615000003,-0.5489449615000004,1.1735233204000002,-1.7224682819000006,-1.4677750769476743
3977,242364,2024-04-21T13:00:00,long,-1.0,-65.061179,3.987785,-26.69682300000097,-15554.510794000003,-0.5554510794000005,1.1735233204000002,-1.7289743998000007,-1.4733191660909413
3978,242448,2024-04-21T20:00:00,short,1.8,43.426185,3.990517,-24.896823000000968,-15511.084609000003,-0.5511084609000003,1.1735233204000002,-1.7246317813000005,-1.4696186699657172
3979,242512,2024-04-22T01:20:00,long,1.8,74.124539,4.015628,-23.096823000000967,-15436.960070000003,-0.5436960070000003,1.1735233204000002,-1.7172193274000005,-1.4633022604226384
3980,242540,2024-04-22T03:40:00,long,1.8,106.613544,4.022127,-21.296823000000966,-15330.346526000003,-0.5330346526000003,1.1735233204000002,-1.7065579730000004,-1.454217349867673
3981,242618,2024-04-22T10:10:00,short,-0.219513,-20.096654,4.003219,-21.516336000000965,-15350.443180000004,-0.5350443180000004,1.1735233204000002,-1.7085676384000006,-1.455929855588748
3982,242658,2024-04-22T13:30:00,long,-1.0,-58.394684,3.989119,-22.516336000000965,-15408.837864000005,-0.5408837864000005,1.1735233204000002,-1.7144071068000006,-1.460905869527704
3983,242753,2024-04-22T21:25:00,short,0.205558,10.430416,3.997114,-22.310778000000965,-15398.407448000005,-0.5398407448000007,1.1735233204000002,-1.7133640652000008,-1.460017057535758
3984,242814,2024-04-23T02:30:00,short,-0.530512,-53.635153,4.009925,-22.841290000000967,-15452.042601000005,-0.5452042601000004,1.1735233204000002,-1.7187275805000006,-1.4645874952993396
3985,242873,2024-04-23T07:25:00,long,-1.0,-60.838285,3.98863,-23.841290000000967,-15512.880886000004,-0.5512880886000004,1.1735233204000002,-1.7248114090000006,-1.4697717369707588
3986,242924,2024-04-23T11:40:00,long,0.069115,-0.651475,4.00067,-23.772175000000967,-15513.532361000005,-0.5513532361000006,1.1735233204000002,-1.7248765565000008,-1.4698272514193154
3987,242948,2024-04-23T13:40:00,short,-1.0,-42.433453,4.007685,-24.772175000000967,-15555.965814000005,-0.5555965814000006,1.1735233204000002,-1.7291199018000007,-1.473443153401181
3988,243008,2024-04-23T18:40:00,long,-1.0,-47.596312,3.991279,-25.772175000000967,-15603.562126000004,-0.5603562126000006,1.1735233204000002,-1.7338795330000007,-1.4774990005388227
3989,243124,2024-04-24T04:20:00,short,-1.0,-53.780699,4.009954,-26.772175000000967,-15657.342825000005,-0.5657342825000007,1.1735233204000002,-1.7392576029000009,-1.4820818407828213
3990,243200,2024-04-24T10:40:00,short,-0.148027,-13.993759,4.001998,-26.920202000000966,-15671.336584000006,-0.5671336584000006,1.1735233204000002,-1.7406569788000008,-1.4832742976140354
3991,243234,2024-04-24T13:30:00,short,1.8,101.206536,3.978963,-25.120202000000965,-15570.130048000006,-0.5570130048000006,1.1735233204000002,-1.7305363252000008,-1.4746501369995275
3992,243429,2024-04-25T05:45:00,short,-0.558205,-39.615769,4.007122,-25.678407000000966,-15609.745817000006,-0.5609745817000007,1.1735233204000002,-1.7344979021000009,-1.4780259343366011
3993,243463,2024-04-25T08:35:00,short,1.8,87.364462,3.981731,-23.878407000000966,-15522.381355000007,-0.5522381355000008,1.1735233204000002,-1.725761455900001,-1.4705813049473684
3994,243549,2024-04-25T15:45:00,short,-0.938262,-168.108252,4.032815,-24.816669000000967,-15690.489607000007,-0.5690489607000007,1.1735233204000002,-1.7425722811000008,-1.484906393258583
3995,243587,2024-04-25T18:55:00,short,-1.0,-70.042715,4.013206,-25.816669000000967,-15760.532322000006,-0.5760532322000007,1.1735233204000002,-1.749576552600001,-1.4908749763947176
3996,243600,2024-04-25T20:00:00,short,-1.0,-68.077399,4.012813,-26.816669000000967,-15828.609721000006,-0.5828609721000007,1.1735233204000002,-1.7563842925000008,-1.496676088125228
3997,243642,2024-04-25T23:30:00,long,-0.66096,-39.442485,3.99291,-27.477629000000967,-15868.052206000006,-0.5868052206000007,1.1735233204000002,-1.760328541000001,-1.5000371193305182
3998,243762,2024-04-26T09:30:00,short,-1.0,-51.334652,4.009465,-28.477629000000967,-15919.386858000005,-0.5919386858000006,1.1735233204000002,-1.7654620062000008,-1.5044115234098934
3999,243777,2024-04-26T10:45:00,short,1.8,62.141817,3.986774,-26.677629000000966,-15857.245041000006,-0.5857245041000005,1.1735233204000002,-1.7592478245000007,-1.499116203247119
4000,243802,2024-04-26T12:50:00,long,-1.0,-52.922,3.990214,-27.677629000000966,-15910.167041000006,-0.5910167041000007,1.1735233204000002,-1.764540024500001,-1.5036258707654402
4001,243876,2024-04-26T19:00:00,long,0.988143,72.508528,4.015305,-26.689486000000965,-15837.658513000006,-0.5837658513000006,1.1735233204000002,-1.7572891717000008,-1.4974471671351377
4002,243917,2024-04-26T22:25:00,long,-1.0,-47.8519,3.991228,-27.689486000000965,-15885.510413000005,-0.5885510413000006,1.1735233204000002,-1.7620743617000008,-1.5015247938144003
4003,244065,2024-04-27T10:45:00,short,0.933396,30.289641,3.993143,-26.756090000000967,-15855.220772000006,-0.5855220772000007,1.1735233204000002,-1.759045397600001,-1.4989437082515098
4004,244107,2024-04-27T14:15:00,long,1.8,108.790836,4.022563,-24.956090000000966,-15746.429936000006,-0.5746429936000006,1.1735233204000002,-1.7481663140000008,-1.489673263079366
4005,244143,2024-04-27T17:15:00,short,-1.0,-68.376758,4.012873,-25.956090000000966,-15814.806694000006,-0.5814806694000008,1.1735233204000002,-1.755003989800001,-1.4954998842305074
4006,244241,2024-04-28T01:25:00,short,-1.0,-33.697165,4.005938,-26.956090000000966,-15848.503859000006,-0.5848503859000007,1.1735233204000002,-1.758373706300001,-1.4983713367542215
4007,244339,2024-04-28T09:35:00,long,-1.0,-39.957064,3.992807,-27.956090000000966,-15888.460923000006,-0.5888460923000007,1.1735233204000002,-1.762369412700001,-1.5017762170242088
4008,244398,2024-04-28T14:30:00,long,1.8,98.58775,4.020522,-26.156090000000965,-15789.873173000005,-0.5789873173000006,1.1735233204000002,-1.7525106377000008,-1.4933752122647639
4009,244449,2024-04-28T18:45:00,short,-1.0,-46.89475,4.008577,-27.156090000000965,-15836.767923000005,-0.5836767923000006,1.1735233204000002,-1.7572001127000008,-1.4973712768665322
4010,244543,2024-04-29T02:35:00,short,1.8,73.95056,3.984413,-25.356090000000965,-15762.817363000006,-0.5762817363000006,1.1735233204000002,-1.7498050567000007,-1.491069692678602
4011,244586,2024-04-29T06:10:00,short,-1.0,-58.549348,4.010908,-26.356090000000965,-15821.366711000006,-0.5821366711000007,1.1735233204000002,-1.7556599915000008,-1.4960588860744386
4012,244636,2024-04-29T10:20:00,short,-1.0,-67.288786,4.012655,-27.356090000000965,-15888.655497000005,-0.5888655497000006,1.1735233204000002,-1.7623888701000008,-1.501792797350873
4013,244781,2024-04-29T22:25:00,short,-1.0,-58.606332,4.010919,-28.356090000000965,-15947.261829000005,-0.5947261829000006,1.1735233204000002,-1.7682495033000007,-1.5067868465513627
4014,244809,2024-04-30T00:45:00,short,-1.0,-91.691467,4.017535,-29.356090000000965,-16038.953296000005,-0.6038953296000007,1.1735233204000002,-1.7774186500000009,-1.5146001950725279
4015,244893,2024-04-30T07:45:00,short,1.8,30.951374,3.993011,-27.556090000000964,-16008.001922000005,-0.6008001922000006,1.1735233204000002,-1.7743235126000008,-1.5119627209412552
4016,244977,2024-04-30T14:45:00,short,-1.0,-65.739705,4.012345,-28.556090000000964,-16073.741627000005,-0.6073741627000007,1.1735233204000002,-1.7808974831000008,-1.5175646296427878
4017,245076,2024-04-30T23:00:00,long,0.759247,120.227242,4.02485,-27.796843000000965,-15953.514385000004,-0.5953514385000005,1.1735233204000002,-1.7688747589000007,-1.5073196485750897
4018,245114,2024-05-01T02:10:00,short,1.8,123.931179,3.974419,-25.996843000000965,-15829.583206000005,-0.5829583206000006,1.1735233204000002,-1.7564816410000008,-1.4967590421648347
4019,245271,2024-05-01T15:15:00,long,-1.0,-82.553429,3.984286,-26.996843000000965,-15912.136635000004,-0.5912136635000005,1.1735233204000002,-1.7647369839000007,-1.5037937067143097
4020,245302,2024-05-01T17:50:00,short,-1.0,-99.251135,4.019046,-27.996843000000965,-16011.387770000005,-0.6011387770000005,1.1735233204000002,-1.7746620974000007,-1.512251240814797
4021,245370,2024-05-01T23:30:00,long,0.886081,100.639483,4.020932,-27.110762000000964,-15910.748287000004,-0.5910748287000005,1.1735233204000002,-1.7645981491000007,-1.503675400756868
4022,245381,2024-05-02T00:25:00,long,-1.0,-71.946977,3.986408,-28.110762000000964,-15982.695264000004,-0.5982695264000004,1.1735233204000002,-1.7717928468000006,-1.5098062526751304
4023,245484,2024-05-02T09:00:00,long,0.847315,75.903103,4.015984,-27.263447000000966,-15906.792161000003,-0.5906792161000003,1.1735233204000002,-1.7642025365000005,-1.5033382855132906
4024,245601,2024-05-02T18:45:00,short,-1.0,-88.680512,4.016933,-28.263447000000966,-15995.472673000004,-0.5995472673000004,1.1735233204000002,-1.7730705877000006,-1.5108950600961575
4025,245635,2024-05-02T21:35:00,short,-1.0,-72.178813,4.013633,-29.263447000000966,-16067.651486000004,-0.6067651486000005,1.1735233204000002,-1.7802884690000007,-1.5170456675655855
4026,245681,2024-05-03T01:25:00,short,-0.465267,-35.436669,4.006286,-29.728714000000966,-16103.088155000005,-0.6103088155000005,1.1735233204000002,-1.7838321359000007,-1.520065349269731
4027,245814,2024-05-03T12:30:00,short,-1.0,-57.221622,4.010642,-30.728714000000966,-16160.309777000004,-0.6160309777000004,1.1735233204000002,-1.7895542981000006,-1.524941402519401
4028,245901,2024-05-03T19:45:00,short,-0.117602,-11.33337,4.001466,-30.846316000000968,-16171.643147000004,-0.6171643147000005,1.1735233204000002,-1.7906876351000007,-1.5259071583593564
4029,245969,2024-05-04T01:25:00,short,-1.0,-73.033822,4.013804,-31.846316000000968,-16244.676969000004,-0.6244676969000005,1.1735233204000002,-1.7979910173000007,-1.5321306241167394
4030,246025,2024-05-04T06:05:00,long,0.413792,14.489106,4.003699,-31.432524000000967,-16230.187863000003,-0.6230187863000003,1.1735233204000002,-1.7965421067000005,-1.530895957046377
4031,246080,2024-05-04T10:40:00,long,1.8,65.236568,4.01385,-29.632524000000966,-16164.951295000003,-0.6164951295000003,1.1735233204000002,-1.7900184499000005,-1.5253369223969622
4032,246147,2024-05-04T16:15:00,short,0.548295,47.84695,3.989633,-29.084229000000967,-16117.104345000003,-0.6117104345000004,1.1735233204000002,-1.7852337549000006,-1.5212597175244003
4033,246161,2024-05-04T17:25:00,long,-1.0,-53.951231,3.990008,-30.084229000000967,-16171.055576000002,-0.6171055576000004,1.1735233204000002,-1.7906288780000006,-1.5258570893926995
4034,246192,2024-05-04T20:00:00,long,1.8,58.918895,4.012586,-28.284229000000966,-16112.136681000002,-0.6112136681000002,1.1735233204000002,-1.7847369885000004,-1.5208364056128563
4035,246235,2024-05-04T23:35:00,short,0.71988,38.234503,3.991555,-27.564349000000966,-16073.902178000002,-0.6073902178000004,1.1735233204000002,-1.7809135382000005,-1.5175783107513952
4036,246259,2024-05-05T01:35:00,short,1.8,108.443067,3.977516,-25.764349000000966,-15965.459111000002,-0.5965459111000002,1.1735233204000002,-1.7700692315000004,-1.5083375001842017
4037,246301,2024-05-05T05:05:00,short,-1.0,-70.302751,4.013258,-26.764349000000966,-16035.761862000001,-0.6035761862000002,1.1735233204000002,-1.7770995066000004,-1.5143282418914938
4038,246326,2024-05-05T07:10:00,short,-1.0,-41.682778,4.007535,-27.764349000000966,-16077.444640000002,-0.6077444640000003,1.1735233204000002,-1.7812677844000004,-1.5178801762480938
4039,246402,2024-05-05T13:30:00,long,-1.0,-38.661047,3.993066,-28.764349000000966,-16116.105687000001,-0.6116105687000002,1.1735233204000002,-1.7851338891000004,-1.5211746184059898
4040,246473,2024-05-05T19:25:00,short,0.467527,23.118858,3.994577,-28.296822000000965,-16092.986829000001,-0.6092986829000002,1.1735233204000002,-1.7828220033000004,-1.5192045801802374
4041,246519,2024-05-05T23:15:00,short,0.152261,1.136757,3.998973,-28.144561000000966,-16091.850072000001,-0.6091850072000002,1.1735233204000002,-1.7827083276000004,-1.5191077131661577
4042,246582,2024-05-06T04:30:00,short,0.65597,41.749971,3.990852,-27.488591000000966,-16050.100101000002,-0.6050100101000002,1.1735233204000002,-1.7785333305000004,-1.5155500530605392
4043,246627,2024-05-06T08:15:00,short,-1.0,-68.996634,4.012997,-28.488591000000966,-16119.096735000001,-0.6119096735000003,1.1735233204000002,-1.7854329939000004,-1.5214294959996435
4044,246708,2024-05-06T15:00:00,short,1.8,111.980782,3.976808,-26.688591000000965,-16007.115953,-0.6007115953000002,1.1735233204000002,-1.7742349157000004,-1.5118872244441168
4045,246759,2024-05-06T19:15:00,short,1.8,101.851481,3.978834,-24.888591000000964,-15905.264472,-0.5905264472000002,1.1735233204000002,-1.7640497676000004,-1.503208105825044
4046,246802,2024-05-06T22:50:00,long,0.565178,41.757288,4.009153,-24.323413000000965,-15863.507184,-0.5863507184000001,1.1735233204000002,-1.7598740388000003,-1.4996498222124295
4047,246956,2024-05-07T11:40:00,short,1.8,108.809269,3.977443,-22.523413000000964,-15754.697915,-0.5754697915000002,1.1735233204000002,-1.7489931119000004,-1.4903778063003035
